"ROC_observed_outcome","ROC_observed_corrected","sum_low_risk","sum_medium_risk","sum_high_risk","sum_outcome_observed","sum_outcome_true","sum_high_risk_observed","sum_high_risk_true","sum_medium_risk_observed","sum_medium_risk_true","sum_low_risk_observed","sum_low_risk_true","mean_age_low_risk_true","mean_age_medium_risk_true","mean_age_high_risk_true"
0.735668789808917,0.780329168073528,708,350,233,35,47,16,10,9,13,10,24,42.2213587541649,41.3889736259366,43.5635025489192
0.696639992512518,0.752334005159726,726,339,226,34,54,12,17,14,19,8,18,42.2213587541649,41.3889736259366,43.5635025489192
0.727003077839555,0.764258989112939,740,345,206,32,31,14,10,10,7,8,14,42.2213587541649,41.3889736259366,43.5635025489192
0.743092682926829,0.791862873093611,736,325,230,41,63,21,20,12,14,8,29,42.2213587541649,41.3889736259366,43.5635025489192
0.775513428120063,0.798309620633816,717,359,215,25,40,13,10,8,9,4,21,42.2213587541649,41.3889736259366,43.5635025489192
0.707185262790292,0.758752975310894,713,345,233,46,74,21,21,15,22,10,31,42.2213587541649,41.3889736259366,43.5635025489192
0.736311753165686,0.799815258911466,684,384,223,45,126,24,27,10,38,11,61,42.2213587541649,41.3889736259366,43.5635025489192
0.723078971082166,0.758193599682966,695,360,236,39,48,19,15,13,13,7,20,42.2213587541649,41.3889736259366,43.5635025489192
0.722393923520168,0.764523206442957,728,332,231,46,55,20,19,13,17,13,19,42.2213587541649,41.3889736259366,43.5635025489192
0.713147550189527,0.790126120319895,724,313,254,34,67,21,27,3,11,10,29,42.2213587541649,41.3889736259366,43.5635025489192
0.653433337643864,0.685688488907603,727,348,216,37,52,13,12,11,17,13,23,42.2213587541649,41.3889736259366,43.5635025489192
0.800814183167124,0.830435897113969,733,324,234,33,52,20,21,9,14,4,17,42.2213587541649,41.3889736259366,43.5635025489192
0.718874106433677,0.772857409542456,715,330,246,32,41,17,16,5,8,10,17,42.2213587541649,41.3889736259366,43.5635025489192
0.746673835386746,0.802649460074302,719,341,231,44,95,26,26,6,23,12,46,42.2213587541649,41.3889736259366,43.5635025489192
0.740850769118612,0.768698727227056,726,329,236,44,25,20,10,16,9,8,6,42.2213587541649,41.3889736259366,43.5635025489192
0.748071542765787,0.791757685963609,731,339,221,40,66,22,26,9,11,9,29,42.2213587541649,41.3889736259366,43.5635025489192
0.823713174445548,0.854528183179889,749,337,205,19,50,13,18,4,12,2,20,42.2213587541649,41.3889736259366,43.5635025489192
0.724589421957843,0.761792804141861,721,342,228,37,41,18,15,11,9,8,17,42.2213587541649,41.3889736259366,43.5635025489192
0.75485516402265,0.780706638753733,732,332,227,34,30,17,9,14,7,3,14,42.2213587541649,41.3889736259366,43.5635025489192
0.712193823216188,0.757548247786575,740,333,218,39,58,18,15,11,15,10,28,42.2213587541649,41.3889736259366,43.5635025489192
0.731814548361311,0.761304078612327,732,359,200,40,22,17,7,12,8,11,7,42.2213587541649,41.3889736259366,43.5635025489192
0.715682362330407,0.761436824639841,706,374,211,38,58,16,16,13,14,9,28,42.2213587541649,41.3889736259366,43.5635025489192
0.731364908073541,0.753185162257925,725,324,242,40,17,18,7,12,5,10,5,42.2213587541649,41.3889736259366,43.5635025489192
0.775874280655157,0.833323793432277,737,341,213,36,44,18,15,12,11,6,18,42.2213587541649,41.3889736259366,43.5635025489192
0.715104640582348,0.75632451272746,743,356,192,35,53,16,13,6,14,13,26,42.2213587541649,41.3889736259366,43.5635025489192
0.705926779313876,0.74337720871334,717,361,213,31,32,13,9,10,14,8,9,42.2213587541649,41.3889736259366,43.5635025489192
0.75931326091711,0.807668895926527,742,336,213,44,54,25,18,11,11,8,25,42.2213587541649,41.3889736259366,43.5635025489192
0.733156214558743,0.773322808918714,745,320,226,38,38,20,12,8,7,10,19,42.2213587541649,41.3889736259366,43.5635025489192
0.745750389120996,0.784480781781842,735,333,223,39,55,19,16,10,15,10,24,42.2213587541649,41.3889736259366,43.5635025489192
0.696917652411283,0.758379980139077,714,336,241,35,90,17,29,9,14,9,47,42.2213587541649,41.3889736259366,43.5635025489192
0.818067671160455,0.843261044416237,724,338,229,30,37,17,11,8,9,5,17,42.2213587541649,41.3889736259366,43.5635025489192
0.766544931385569,0.789725398667148,729,349,213,36,30,15,12,15,7,6,11,42.2213587541649,41.3889736259366,43.5635025489192
0.755112195121951,0.817959597234369,703,370,218,41,98,20,30,16,28,5,40,42.2213587541649,41.3889736259366,43.5635025489192
0.714294070850297,0.751523091614418,721,333,237,34,28,15,10,9,6,10,12,42.2213587541649,41.3889736259366,43.5635025489192
0.731926751592357,0.782923944588138,679,381,231,35,79,17,15,9,29,9,35,42.2213587541649,41.3889736259366,43.5635025489192
0.707923375074538,0.774344521289451,729,352,210,43,55,20,13,8,14,15,28,42.2213587541649,41.3889736259366,43.5635025489192
0.755334227451459,0.78592109480119,725,329,237,53,33,32,17,11,7,10,9,42.2213587541649,41.3889736259366,43.5635025489192
0.75689205870251,0.790450238733996,755,339,197,23,48,10,13,11,11,2,24,42.2213587541649,41.3889736259366,43.5635025489192
0.772115766481335,0.795925490283139,747,331,213,32,44,14,9,14,17,4,18,42.2213587541649,41.3889736259366,43.5635025489192
0.743399816929229,0.779288383285934,697,387,207,33,58,15,17,11,21,7,20,42.2213587541649,41.3889736259366,43.5635025489192
0.816576145523514,0.844716740156696,717,350,224,37,36,23,15,10,14,4,7,42.2213587541649,41.3889736259366,43.5635025489192
0.736284265507644,0.803085233094913,712,353,226,42,110,22,33,11,29,9,48,42.2213587541649,41.3889736259366,43.5635025489192
0.719559651817716,0.788222824350632,713,361,217,31,82,14,19,8,27,9,36,42.2213587541649,41.3889736259366,43.5635025489192
0.742620751341682,0.782926244772692,749,313,229,43,55,22,13,14,19,7,23,42.2213587541649,41.3889736259366,43.5635025489192
0.738401503107385,0.762972520756981,726,352,213,33,40,16,14,8,16,9,10,42.2213587541649,41.3889736259366,43.5635025489192
0.773272254269879,0.8105580711015,709,368,214,28,21,18,8,3,4,7,9,42.2213587541649,41.3889736259366,43.5635025489192
0.707002457002457,0.756816419515541,741,344,206,37,26,17,11,8,6,12,9,42.2213587541649,41.3889736259366,43.5635025489192
0.712792891183479,0.743053630784748,750,358,183,32,36,13,8,9,7,10,21,42.2213587541649,41.3889736259366,43.5635025489192
0.690081892629663,0.743687075310668,721,368,202,35,58,13,20,12,16,10,22,42.2213587541649,41.3889736259366,43.5635025489192
0.691621039824044,0.734504622504287,723,349,219,34,76,11,24,12,25,11,27,42.2213587541649,41.3889736259366,43.5635025489192
0.734594953519256,0.781268187493953,727,323,241,36,56,18,21,8,11,10,24,42.2213587541649,41.3889736259366,43.5635025489192
0.758960832490244,0.799980819096113,712,347,232,33,96,18,20,7,18,8,58,42.2213587541649,41.3889736259366,43.5635025489192
0.769532070399462,0.809401310912648,707,367,217,38,44,19,12,13,20,6,12,42.2213587541649,41.3889736259366,43.5635025489192
0.76234076433121,0.827134925805196,712,345,234,35,28,20,10,8,6,7,12,42.2213587541649,41.3889736259366,43.5635025489192
0.762013502779984,0.799292498871049,722,357,212,32,69,15,14,12,22,5,33,42.2213587541649,41.3889736259366,43.5635025489192
0.742983621071271,0.789892889430138,717,361,213,36,63,19,17,9,17,8,29,42.2213587541649,41.3889736259366,43.5635025489192
0.767368841097156,0.802592397289024,728,347,216,38,42,17,14,14,15,7,13,42.2213587541649,41.3889736259366,43.5635025489192
0.713222033990928,0.767531108066323,741,347,203,29,105,8,28,13,31,8,46,42.2213587541649,41.3889736259366,43.5635025489192
0.684497270245678,0.748252160320827,723,339,229,35,50,14,11,10,14,11,25,42.2213587541649,41.3889736259366,43.5635025489192
0.816835395575553,0.845062496069207,728,340,223,21,46,15,14,4,12,2,20,42.2213587541649,41.3889736259366,43.5635025489192
0.748003194888179,0.794015906135979,716,338,237,39,39,22,12,6,6,11,21,42.2213587541649,41.3889736259366,43.5635025489192
0.753450896929158,0.787680007579588,700,362,229,26,36,14,10,7,8,5,18,42.2213587541649,41.3889736259366,43.5635025489192
0.780414746543779,0.831401375228933,724,344,223,31,58,16,12,10,20,5,26,42.2213587541649,41.3889736259366,43.5635025489192
0.770119330392489,0.798231654302618,691,367,233,28,58,12,18,13,13,3,27,42.2213587541649,41.3889736259366,43.5635025489192
0.744170641229465,0.801494889618865,770,308,213,33,140,16,28,11,32,6,80,42.2213587541649,41.3889736259366,43.5635025489192
0.710502434705622,0.750111652858132,738,358,195,36,29,15,8,10,12,11,9,42.2213587541649,41.3889736259366,43.5635025489192
0.717932599965078,0.750177189629546,729,331,231,46,72,18,16,18,23,10,33,42.2213587541649,41.3889736259366,43.5635025489192
0.772243285939968,0.795010643756265,724,355,212,25,43,9,10,14,19,2,14,42.2213587541649,41.3889736259366,43.5635025489192
0.819491573351431,0.870919591917227,706,361,224,28,77,20,25,4,14,4,38,42.2213587541649,41.3889736259366,43.5635025489192
0.740270514883347,0.777175338709349,719,359,213,48,113,21,29,21,29,6,55,42.2213587541649,41.3889736259366,43.5635025489192
0.728184028956,0.764577321000712,712,355,224,28,33,12,9,8,8,8,16,42.2213587541649,41.3889736259366,43.5635025489192
0.753250219222998,0.781539457354346,727,342,222,42,37,19,13,14,14,9,10,42.2213587541649,41.3889736259366,43.5635025489192
0.724513798462637,0.744759893510927,696,362,233,38,39,20,13,10,14,8,12,42.2213587541649,41.3889736259366,43.5635025489192
0.769241009256984,0.806541992569261,721,344,226,39,58,24,19,10,16,5,23,42.2213587541649,41.3889736259366,43.5635025489192
0.710252578527895,0.747239378904847,724,319,248,27,24,16,5,2,7,9,12,42.2213587541649,41.3889736259366,43.5635025489192
0.710296061326989,0.74993618190994,734,313,244,30,54,12,18,10,15,8,21,42.2213587541649,41.3889736259366,43.5635025489192
0.785521615513596,0.828145872755011,709,344,238,44,49,26,20,10,9,8,20,42.2213587541649,41.3889736259366,43.5635025489192
0.820882513546436,0.852084835980323,732,315,244,38,51,24,21,7,10,7,20,42.2213587541649,41.3889736259366,43.5635025489192
0.748809523809524,0.782683418592628,759,338,194,31,40,11,9,11,15,9,16,42.2213587541649,41.3889736259366,43.5635025489192
0.729826716668822,0.768336217597506,730,328,233,37,51,17,10,13,11,7,30,42.2213587541649,41.3889736259366,43.5635025489192
0.767244606673218,0.808753346359274,707,350,234,34,45,19,12,6,14,9,19,42.2213587541649,41.3889736259366,43.5635025489192
0.824434750552961,0.878053099082721,722,339,230,39,85,28,23,6,19,5,43,42.2213587541649,41.3889736259366,43.5635025489192
0.714471987810595,0.759086035448669,729,328,234,27,32,11,8,9,7,7,17,42.2213587541649,41.3889736259366,43.5635025489192
0.641556754596323,0.66595740098445,714,360,217,40,37,12,11,17,8,11,18,42.2213587541649,41.3889736259366,43.5635025489192
0.712181350626118,0.762027580456925,721,357,213,43,71,20,17,11,18,12,36,42.2213587541649,41.3889736259366,43.5635025489192
0.769438125568699,0.805136378705155,713,347,231,35,36,19,14,10,9,6,13,42.2213587541649,41.3889736259366,43.5635025489192
0.752577319587629,0.794845869913784,691,356,244,30,51,13,14,11,12,6,25,42.2213587541649,41.3889736259366,43.5635025489192
0.772103982973548,0.829140011166788,710,342,239,26,51,16,11,5,15,5,25,42.2213587541649,41.3889736259366,43.5635025489192
0.742499627310674,0.779781287968146,735,330,226,43,53,21,10,7,10,15,33,42.2213587541649,41.3889736259366,43.5635025489192
0.705761776982707,0.739574070897156,706,360,225,43,46,18,6,18,21,7,19,42.2213587541649,41.3889736259366,43.5635025489192
0.73575258141382,0.784204373001054,712,351,228,32,102,11,23,15,31,6,48,42.2213587541649,41.3889736259366,43.5635025489192
0.724715650591447,0.79383092513128,724,344,223,35,55,17,15,12,11,6,29,42.2213587541649,41.3889736259366,43.5635025489192
0.718921074184232,0.78038594734232,717,344,230,37,60,19,13,7,12,11,35,42.2213587541649,41.3889736259366,43.5635025489192
0.606918901212036,0.646426958138341,706,366,219,34,32,8,6,14,8,12,18,42.2213587541649,41.3889736259366,43.5635025489192
0.731190243902439,0.779963987146135,716,353,222,41,64,19,23,13,16,9,25,42.2213587541649,41.3889736259366,43.5635025489192
0.748560365369341,0.784630065319311,702,348,241,32,15,17,8,9,2,6,5,42.2213587541649,41.3889736259366,43.5635025489192
0.76114492964934,0.800796935357251,740,329,222,44,89,20,32,16,24,8,33,42.2213587541649,41.3889736259366,43.5635025489192
0.753101262364064,0.765727276065585,721,334,236,29,54,13,14,11,10,5,30,42.2213587541649,41.3889736259366,43.5635025489192
0.735524568393094,0.762487571862042,714,343,234,36,23,15,7,16,13,5,3,42.2213587541649,41.3889736259366,43.5635025489192
0.739605734767025,0.792843838615605,737,344,210,31,49,16,12,7,12,8,25,42.2213587541649,41.3889736259366,43.5635025489192
0.712147406733394,0.738360090857777,718,357,216,35,13,15,2,12,6,8,5,42.2213587541649,41.3889736259366,43.5635025489192
0.688895128457111,0.753311088168404,715,339,237,34,87,15,25,9,24,10,38,42.2213587541649,41.3889736259366,43.5635025489192
0.749880095923261,0.807997759706269,740,342,209,40,79,20,18,11,23,9,38,42.2213587541649,41.3889736259366,43.5635025489192
0.699886028425851,0.739078696973132,719,331,241,48,96,17,28,19,29,12,39,42.2213587541649,41.3889736259366,43.5635025489192
0.694918805657412,0.719474868521852,750,330,211,46,48,14,11,17,18,15,19,42.2213587541649,41.3889736259366,43.5635025489192
0.783941438865378,0.821569513837491,710,355,226,42,33,23,9,13,10,6,14,42.2213587541649,41.3889736259366,43.5635025489192
0.764979526842584,0.786916620077667,715,334,242,35,24,16,9,13,7,6,8,42.2213587541649,41.3889736259366,43.5635025489192
0.747618431828958,0.776725556137372,705,344,242,37,47,19,9,10,18,8,20,42.2213587541649,41.3889736259366,43.5635025489192
0.723990333415253,0.759537493070979,714,341,236,39,38,15,11,17,14,7,13,42.2213587541649,41.3889736259366,43.5635025489192
0.769970731707317,0.815425861771934,683,370,238,41,47,21,16,15,14,5,17,42.2213587541649,41.3889736259366,43.5635025489192
0.770495905368517,0.836784706195076,719,329,243,35,95,21,28,5,21,9,46,42.2213587541649,41.3889736259366,43.5635025489192
0.746081504702194,0.803870711596077,709,347,235,44,66,23,25,13,18,8,23,42.2213587541649,41.3889736259366,43.5635025489192
0.757010698936203,0.790406473128699,711,332,248,53,49,29,14,11,15,13,20,42.2213587541649,41.3889736259366,43.5635025489192
0.711482334869432,0.763871774333445,711,363,217,31,68,13,10,10,24,8,34,42.2213587541649,41.3889736259366,43.5635025489192
0.728070973612375,0.797255583128292,734,348,209,35,50,17,14,8,14,10,22,42.2213587541649,41.3889736259366,43.5635025489192
0.737281887441632,0.778552062022558,756,312,223,39,29,18,11,9,8,12,10,42.2213587541649,41.3889736259366,43.5635025489192
0.775870455709165,0.803553027668553,735,326,230,31,55,15,16,12,11,4,28,42.2213587541649,41.3889736259366,43.5635025489192
0.770650959210281,0.820917963788787,718,346,227,52,67,29,25,13,17,10,25,42.2213587541649,41.3889736259366,43.5635025489192
0.722573839662447,0.766002475828519,743,320,228,27,42,12,13,9,10,6,19,42.2213587541649,41.3889736259366,43.5635025489192
0.7439398193645,0.790980166304552,723,355,213,34,81,17,20,11,18,6,43,42.2213587541649,41.3889736259366,43.5635025489192
0.739228125826064,0.78592274457026,723,339,229,30,29,15,13,9,7,6,9,42.2213587541649,41.3889736259366,43.5635025489192
