"ROC_observed_outcome","ROC_observed_corrected","sum_low_risk","sum_high_risk","sum_outcome_observed","sum_outcome_true","sum_high_risk_observed","sum_high_risk_true","sum_low_risk_observed","sum_low_risk_true"
0.796010425020048,0.808386420710319,1073,218,44,52,20,19,24,33
0.781121919230559,0.824436653267424,1066,225,29,46,16,13,13,33
0.683167124343595,0.730405544688369,1059,232,33,57,13,13,20,44
0.774138971507393,0.816183212870255,1051,240,37,51,19,14,18,37
0.738756451216515,0.761617390312734,1081,210,39,56,16,11,23,45
0.774557980440333,0.803653935840721,1052,239,33,48,15,18,18,30
0.758558832471876,0.793305968176571,1083,208,26,52,14,16,12,36
0.690627482128674,0.760038155828733,1066,225,32,50,16,13,16,37
0.686744230861878,0.735778123307626,1086,205,33,51,13,10,20,41
0.741677733510403,0.800335781952789,1051,240,36,64,18,17,18,47
0.741616017931808,0.780918316660966,1045,246,37,50,15,18,22,32
0.64984076433121,0.695526569641588,1074,217,35,59,11,11,24,48
0.755401945724526,0.813457782550059,1064,227,31,54,15,13,16,41
0.716708371246588,0.757810720403596,1052,239,35,54,15,15,20,39
0.713080072793449,0.772794757110174,1073,218,35,63,14,19,21,44
0.755086887835703,0.79328351388158,1079,212,25,58,12,10,13,48
0.708363309352518,0.743380485133528,1065,226,40,60,16,17,24,43
0.703148506339996,0.752148515671843,1058,233,22,44,9,11,13,33
0.733419380460683,0.766079350033393,1078,213,32,52,15,17,17,35
0.66698898265354,0.73288631627564,1091,200,27,42,12,13,15,29
0.733365853658537,0.769191045459794,1083,208,41,56,18,14,23,42
0.790863830337515,0.838974566295712,1062,229,37,58,24,20,13,38
0.781940293066997,0.821700786407801,1058,233,44,68,24,21,20,47
0.7816347299444,0.826092470261265,1070,221,32,56,19,18,13,38
0.758949880668258,0.802041760488715,1042,249,34,63,17,17,17,46
0.755936790640824,0.792674605913683,1074,217,46,53,20,18,26,35
0.703441788401948,0.738894713541238,1083,208,36,56,14,14,22,42
0.699103409629725,0.764382370530538,1064,227,37,52,19,14,18,38
0.720492241840556,0.771130633460579,1040,251,45,63,21,17,24,46
0.693640626787144,0.744587680894252,1047,244,42,61,19,22,23,39
0.696344670028881,0.754229919731405,1049,242,37,59,20,15,17,44
0.791909882232463,0.822496174609463,1078,213,31,51,17,17,14,34
0.785289452815226,0.812216735590049,1063,228,30,63,17,17,13,46
0.837747819191118,0.864804624980518,1052,239,30,55,21,18,9,37
0.688100679793718,0.740388880564533,1093,198,27,61,9,11,18,50
0.645007923930269,0.684076593017828,1063,228,29,48,12,10,17,38
0.705063352122176,0.765301911835387,1067,224,33,60,13,13,20,47
0.716573258606885,0.767810228956531,1060,231,42,62,18,17,24,45
0.779103885804917,0.819817552399839,1077,214,30,49,14,10,16,39
0.661478457388642,0.693376966593167,1048,243,44,52,16,14,28,38
0.773229268292683,0.820518519181631,1052,239,41,48,24,17,17,31
0.828643867474932,0.868502793138182,1054,237,42,66,27,22,15,44
0.711934695302951,0.766953334691474,1076,215,46,59,23,23,23,36
0.671312949640288,0.721917327140464,1064,227,40,68,16,13,24,55
0.716072347793533,0.751711249692674,1076,215,34,60,12,15,22,45
0.762019512195122,0.794218485464235,1028,263,41,60,23,20,18,40
0.748432601880878,0.792796266916174,1057,234,44,63,23,18,21,45
0.718061358237077,0.76558570175221,1051,240,39,53,18,16,21,37
0.771104694028017,0.815386333900384,1057,234,39,58,23,15,16,43
0.764445988880064,0.794195116851331,1079,212,32,57,15,16,17,41
0.713539168665068,0.743219092892452,1095,196,40,46,14,13,26,33
0.745516024698618,0.794126226859753,1050,241,38,48,18,13,20,35
0.733253588516746,0.78143503032438,1032,259,37,68,18,25,19,43
0.735026504180556,0.769137509965475,1044,247,29,45,14,13,15,32
0.707632772884974,0.757242371009701,1065,226,42,60,14,14,28,46
0.769315363376854,0.797998338651892,1074,217,34,56,13,17,21,39
0.776497695852534,0.805323367486197,1055,236,31,53,15,9,16,44
0.782542949552653,0.825361096520965,1062,229,38,54,24,15,14,39
0.723933001803377,0.758795027967225,1066,225,29,56,14,21,15,35
0.720191283689686,0.755923510981071,1061,230,39,69,18,18,21,51
0.75664396717304,0.803874927544322,1075,216,46,56,26,19,20,37
0.785208269990879,0.808709278723891,1047,244,26,54,17,23,9,31
0.724124203821656,0.776225654782998,1069,222,35,60,15,15,20,45
0.70147209421403,0.745883813416104,1070,221,31,44,14,17,17,27
0.667162377688693,0.693926570124377,1099,192,37,57,11,14,26,43
0.755703974823835,0.806295498914821,1063,228,47,57,20,17,27,40
0.634428950863214,0.714008659841534,1060,231,36,50,13,9,23,41
0.752491927558613,0.798220552430081,1073,218,34,50,18,18,16,32
0.788677523515373,0.842412653082015,1061,230,34,63,20,18,14,45
0.774125501761284,0.820409848599094,1082,209,39,61,20,16,19,45
0.722102300672168,0.76505662984086,1078,213,29,55,14,16,15,39
0.717464221824687,0.766503630395558,1068,223,43,55,20,12,23,43
0.782185911706641,0.81729278980362,1067,224,38,55,20,18,18,37
0.799500286720734,0.84957111698704,1071,220,39,53,26,15,13,38
0.786226816661599,0.841718169240867,1087,204,26,42,11,10,15,32
